Customer ID,Subscription,Sales Rep,Date Sold,Initial Service Date,Status,APay,Contract,Initial Service Price,Recurring,Services,Contract Value,Service Plan
56298,L FERT TEMP,James Bruce,07/24/24 09:25 PM,7/25/24,Canceled,CC,12,75.00,75.00,6,375.00,No
56376,Pest - Tri-Annual Pest Control,Jackson Buettner,07/24/24 09:25 PM,7/25/24,Serviced,CC,12,139.97,139.97,5,559.88,No
56298,Pest - Tri-Annual Pest Control,James Bruce,07/24/24 09:24 PM,7/25/24,Serviced,CC,12,109.00,109.00,5,436.00,No
56375,RBB - Rodent Bait Box,Jackson Buettner,07/24/24 07:57 PM,7/25/24,Serviced,CC,12,0.00,0.00,4,0.00,No
56375,Pest - Quarterly Pest Control,Jackson Buettner,07/24/24 07:56 PM,7/25/24,Serviced,CC,12,150.00,150.00,4,600.00,No
56371,RBB - Rodent Bait Box,Jackson Buettner,07/24/24 07:56 PM,7/25/24,Serviced,CC,12,0.00,0.00,4,0.00,No
56371,Pest - Quarterly Pest Control,Jackson Buettner,07/24/24 07:55 PM,7/25/24,Serviced,CC,12,150.00,150.00,4,600.00,No
56374,Mosquito - Monthly,Josh Riley,07/24/24 07:31 PM,7/26/24,Serviced,CC,12,79.00,79.00,7,395.00,No
56373,Mosquito - Monthly,Josh Riley,07/24/24 07:29 PM,7/26/24,Serviced,CC,12,79.00,79.00,7,395.00,No
56352,Pest - Quarterly Pest Control,Malachi Ecker,07/24/24 07:27 PM,7/29/24,Serviced,CC,12,129.00,33.00,4,492.00,No
56372,Pest - Quarterly Pest Control,Malachi Ecker,07/24/24 07:25 PM,7/29/24,Serviced,CC,12,129.00,33.00,4,492.00,No
56370,Pest - Quarterly Pest Control,John Hatz,07/24/24 07:13 PM,7/27/24,Serviced,ACH,12,100.00,100.00,4,400.00,No
56361,Pest - Tri-Annual Pest Control,Mason Lawlis,07/24/24 07:04 PM,7/30/24,Serviced,CC,12,100.00,100.00,5,400.00,No
56369,Pest - Tri-Annual Pest Control,Jackson Buettner,07/24/24 07:03 PM,7/25/24,Serviced,CC,12,149.97,149.97,5,599.88,No
56368,Pest - Tri-Annual Pest Control,David Mosse,07/24/24 06:51 PM,7/29/24,Canceled,CC,12,130.00,130.00,5,520.00,No
56366,Pest - Tri-Annual Pest Control,Jackson Buettner,07/24/24 06:47 PM,7/25/24,Serviced,CC,12,149.97,149.97,5,599.88,No
56356,Pest - Quarterly Pest Control,Josh Riley,07/24/24 06:13 PM,7/26/24,Serviced,CC,12,149.00,45.00,4,644.00,No
56355,Pest - Quarterly Pest Control,Malachi Ecker,07/24/24 05:57 PM,7/29/24,Serviced,CC,12,80.00,33.00,4,443.00,No
56353,Pest - Quarterly Pest Control,Josh Riley,07/24/24 05:43 PM,7/26/24,Serviced,CC,12,129.00,129.00,4,516.00,No
56351,Pest - Tri-Annual Pest Control,Luke Knudtson,07/24/24 05:32 PM,7/29/24,Serviced,CC,12,100.00,100.00,3,400.00,No
56349,Pest - Tri-Annual Pest Control,Luke Knudtson,07/24/24 05:22 PM,7/29/24,Serviced,CC,12,110.00,110.00,3,440.00,No
56347,Pest - Quarterly Pest Control,David Mosse,07/24/24 05:16 PM,7/25/24,Serviced,CC,12,130.00,130.00,4,520.00,No
56346,Pest - Quarterly Pest Control,Mason Lawlis,07/24/24 05:14 PM,7/27/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56344,Pest - Tri-Annual Pest Control,Jackson Buettner,07/24/24 04:49 PM,7/25/24,Serviced,CC,12,109.00,109.00,5,436.00,No
56321,Pest - Tri-Annual Pest Control,Kha Vang,07/24/24 03:18 PM,7/27/24,Serviced,CC,12,100.00,100.00,5,400.00,No
56296,Pest - Tri-Annual Pest Control,Jackson Buettner,07/24/24 02:57 PM,7/25/24,Canceled,CC,12,99.00,99.00,5,396.00,No
56330,Pest - Quarterly Pest Control,Graham Buettner,07/24/24 02:49 PM,7/29/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56328,RBB - Rodent Bait Box,Kendra  Matsche,07/24/24 02:38 PM,7/27/24,Serviced,CC,12,0.00,0.00,4,0.00,No
56329,Pest - Tri-Annual Pest Control,Luke Knudtson,07/24/24 02:28 PM,7/26/24,Serviced,CC,12,100.00,100.00,3,400.00,No
56328,Pest - Quarterly Pest Control,Kendra  Matsche,07/24/24 02:27 PM,7/27/24,Serviced,CC,12,149.00,149.00,4,596.00,No
56324,Pest - Quarterly Pest Control,Jack Drephal,07/24/24 02:16 PM,7/30/24,Serviced,CC,12,90.00,90.00,4,450.00,No
56322,Pest - Quarterly Pest Control,Josh Riley,07/24/24 02:09 PM,7/25/24,Serviced,No,12,500.00,0.00,4,500.00,No
56320,Mosquito - Monthly,John Hatz,07/24/24 01:58 PM,8/12/24,Serviced,CC,12,110.00,110.00,7,550.00,No
56314,Pest - Quarterly Pest Control,Mason Lawlis,07/24/24 01:51 PM,7/27/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56316,Mosquito - Monthly,Josh Riley,07/24/24 01:48 PM,7/25/24,Serviced,CC,12,69.00,69.00,3,276.00,No
56310,Pest - Quarterly Pest Control,Garrison Hinkens,07/24/24 01:36 PM,7/25/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56306,Pest - Quarterly Pest Control,Garrison Hinkens,07/24/24 01:28 PM,7/24/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56299,Pest - Quarterly Pest Control,Kendra  Matsche,07/24/24 01:12 PM,7/25/24,Serviced,CC,12,109.00,109.00,4,436.00,No
56300,Pest - Tri-Annual Pest Control,Zander Zima,07/24/24 01:04 PM,7/25/24,Serviced,CC,12,109.00,109.00,3,436.00,No
56295,Pest - Bi-Annual,Luke Knudtson,07/24/24 12:56 PM,7/26/24,Canceled,CC,12,120.00,120.00,2,360.00,No
56292,Pest - Quarterly Pest Control,John Hatz,07/24/24 12:45 PM,7/25/24,Serviced,CC,12,120.00,40.00,4,560.00,No
56293,Pest - Tri-Annual Pest Control,James Bruce,07/24/24 12:44 PM,7/24/24,Serviced,CC,12,75.00,75.00,5,300.00,No
56289,Pest - Quarterly Pest Control,Mason Lawlis,07/24/24 12:35 PM,7/27/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56290,Pest - Tri-Annual Pest Control,Charlie Cassidy,07/24/24 12:32 PM,7/26/24,Serviced,CC,12,120.00,120.00,3,480.00,No
56287,Mosquito - Monthly,Josh Riley,07/24/24 12:27 PM,7/25/24,Serviced,CC,12,29.00,79.00,7,345.00,No
56286,Pest - Tri-Annual Pest Control,Jackson Buettner,07/24/24 12:17 PM,7/25/24,Serviced,CC,12,109.00,109.00,5,436.00,No
56285,Pest - Quarterly Pest Control,David Mosse,07/24/24 12:07 PM,9/2/24,Canceled,CC,12,145.00,145.00,4,580.00,No
56278,Pest - Quarterly Pest Control,David Mosse,07/24/24 11:35 AM,7/26/24,Serviced,CC,12,130.00,130.00,4,520.00,No
56298,Fertilization,James Bruce,07/24/24 10:26 AM,8/21/24,Canceled,CC,12,N/A,N/A,5,375.00,Yes
56248,Pest - Tri-Annual Pest Control,Jackson Buettner,07/23/24 09:34 PM,7/25/24,Serviced,CC,12,129.00,129.00,5,516.00,No
56260,Pest - Tri-Annual Pest Control,Jackson Buettner,07/23/24 09:33 PM,7/25/24,Serviced,CC,12,129.00,129.00,5,516.00,No
56244,Pest - Tri-Annual Pest Control,Jackson Buettner,07/23/24 09:32 PM,7/25/24,Serviced,CC,12,99.00,99.00,5,396.00,No
56232,Mosquito - Monthly,Jackson Buettner,07/23/24 09:32 PM,7/25/24,Serviced,CC,12,80.00,80.00,6,320.00,No
56271,Pest - Tri-Annual Pest Control,James Bruce,07/23/24 08:53 PM,7/24/24,Serviced,CC,12,119.00,119.00,5,476.00,No
56270,Pest - Tri-Annual Pest Control,James Bruce,07/23/24 08:51 PM,7/24/24,Serviced,CC,12,75.00,75.00,5,300.00,No
56263,Mosquito - Monthly,James Bruce,07/23/24 08:48 PM,7/24/24,Serviced,CC,12,50.00,50.00,7,250.00,No
56263,Pest - Tri-Annual Pest Control,James Bruce,07/23/24 08:48 PM,7/24/24,Serviced,CC,12,75.00,75.00,5,300.00,No
56259,Pest - Tri-Annual Pest Control,James Bruce,07/23/24 08:48 PM,7/24/24,Serviced,CC,12,75.00,75.00,5,300.00,No
56234,Pest - Tri-Annual Pest Control,James Bruce,07/23/24 08:47 PM,7/24/24,Serviced,CC,12,75.00,75.00,5,300.00,No
56229,Pest - Tri-Annual Pest Control,James Bruce,07/23/24 08:47 PM,7/24/24,Serviced,CC,12,75.00,75.00,5,300.00,No
56225,Pest - Tri-Annual Pest Control,James Bruce,07/23/24 08:47 PM,7/24/24,Serviced,CC,12,75.00,189.00,5,642.00,No
56192,Pest - Quarterly Pest Control,James Bruce,07/23/24 08:47 PM,7/24/24,Serviced,CC,12,119.00,119.00,4,476.00,No
56269,Pest - Quarterly Pest Control,Charlie Cassidy,07/23/24 08:01 PM,7/25/24,Serviced,CC,12,125.00,125.00,4,500.00,No
56267,Pest - Tri-Annual Pest Control,Charlie Cassidy,07/23/24 07:34 PM,7/25/24,Serviced,CC,12,120.00,120.00,3,480.00,No
56266,Pest - Tri-Annual Pest Control,Luke Knudtson,07/23/24 07:27 PM,7/25/24,Serviced,CC,12,100.00,100.00,3,400.00,No
56264,Pest - Quarterly Pest Control,John Hatz,07/23/24 07:05 PM,10/1/24,Pending,CC,12,129.00,43.00,4,602.00,No
56227,Pest - Tri-Annual Pest Control,Ethan Hoc,07/23/24 07:03 PM,7/25/24,Canceled,CC,12,100.00,100.00,5,400.00,No
56226,Pest - Quarterly Pest Control,Mason Lawlis,07/23/24 07:00 PM,7/31/24,Canceled,CC,12,100.00,100.00,4,400.00,No
56261,Pest - Tri-Annual Pest Control,David Mosse,07/23/24 06:47 PM,7/25/24,Serviced,CC,12,90.00,130.00,5,480.00,No
56257,P Organic Badger Service Plan,Josh Riley,07/23/24 06:38 PM,7/26/24,Canceled,CC,12,149.00,149.00,4,745.00,No
56258,Mosquito - Monthly,John Hatz,07/23/24 06:32 PM,7/25/24,Serviced,CC,12,99.00,99.00,7,495.00,No
56254,Pest - Quarterly Pest Control,Luke Knudtson,07/23/24 06:25 PM,8/28/24,Canceled,CC,12,80.00,100.00,3,380.00,No
56251,Pest - Quarterly Pest Control,Zander Zima,07/23/24 06:17 PM,7/25/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56253,Pest - Tri-Annual Pest Control,Charlie Cassidy,07/23/24 06:17 PM,7/25/24,Serviced,CC,12,120.00,120.00,3,480.00,No
56250,Mosquito - Monthly,John Hatz,07/23/24 06:13 PM,7/25/24,Pending,CC,12,75.00,75.00,7,375.00,No
56246,Pest - Quarterly Pest Control,Jack Drephal,07/23/24 05:53 PM,7/25/24,Serviced,CC,12,130.00,130.00,4,650.00,No
34188,Mosquito - Monthly,James Bruce,07/23/24 05:43 PM,7/24/24,Serviced,CC,12,29.00,75.00,7,329.00,No
56235,Pest - Quarterly Pest Control,Luke Knudtson,07/23/24 05:43 PM,7/31/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56239,Pest - Tri-Annual Pest Control,Zander Zima,07/23/24 05:29 PM,7/25/24,Serviced,CC,12,109.00,109.00,3,436.00,No
56228,Pest - Bi-Annual,Zander Zima,07/23/24 05:00 PM,7/30/24,Serviced,CC,12,119.00,119.00,2,357.00,No
56223,Pest - Bi-Annual,Zander Zima,07/23/24 04:48 PM,7/25/24,Serviced,CC,12,119.00,119.00,2,357.00,No
56222,Mosquito - Monthly,Josh Riley,07/23/24 04:47 PM,7/25/24,Serviced,CC,12,29.00,79.00,5,424.00,No
56222,Pest - Quarterly Pest Control,Josh Riley,07/23/24 04:47 PM,7/25/24,Serviced,CC,12,129.00,129.00,4,516.00,No
56221,Pest - Quarterly Pest Control,Garrison Hinkens,07/23/24 04:40 PM,7/25/24,Serviced,CC,12,129.00,129.00,4,516.00,No
56220,Pest - Quarterly Pest Control,David Mosse,07/23/24 04:35 PM,7/29/24,Serviced,CC,12,150.00,150.00,4,600.00,No
56218,Mosquito - Monthly,Nick  Everesdyk,07/23/24 04:02 PM,7/25/24,Serviced,CC,12,79.00,79.00,7,395.00,No
56218,Pest - Quarterly Pest Control,Nick  Everesdyk,07/23/24 03:48 PM,7/25/24,Serviced,CC,12,139.00,139.00,4,556.00,No
56208,Mosquito - Monthly,Graham Buettner,07/23/24 02:31 PM,7/25/24,Serviced,CC,12,89.00,89.00,7,445.00,No
56217,Pest - Quarterly Pest Control,Jack Drephal,07/23/24 02:24 PM,8/22/24,Canceled,CC,12,130.00,130.00,4,520.00,No
56215,Pest - Quarterly Pest Control,Graham Buettner,07/23/24 02:16 PM,7/27/24,Serviced,CC,12,80.00,80.00,4,320.00,No
56209,Pest - Quarterly Pest Control,Mason Lawlis,07/23/24 01:53 PM,7/25/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56202,Pest - Bi-Annual,Zander Zima,07/23/24 01:39 PM,8/17/24,Canceled,CC,12,120.00,120.00,2,360.00,No
56201,Mosquito - Monthly,Garrison Hinkens,07/23/24 01:37 PM,7/24/24,Serviced,CC,12,129.00,129.00,7,645.00,No
56199,Pest - Quarterly Pest Control,Mason Lawlis,07/23/24 01:32 PM,7/25/24,Serviced,CC,12,125.00,125.00,4,500.00,No
56198,Pest - Quarterly Pest Control,John Hatz,07/23/24 01:29 PM,7/24/24,Serviced,CC,12,129.00,43.00,4,602.00,No
56197,Mosquito - Monthly,Jack Drephal,07/23/24 01:27 PM,7/24/24,Serviced,CC,12,70.00,70.00,7,350.00,No
56187,Pest - Quarterly Pest Control,Malachi Ecker,07/23/24 01:05 PM,7/24/24,Canceled,CC,12,100.00,129.00,4,487.00,No
56181,Mosquito - Monthly,Josh Riley,07/23/24 12:30 PM,7/24/24,Serviced,CC,12,99.00,99.00,7,495.00,No
56178,Pest - Quarterly Pest Control,Charlie Cassidy,07/23/24 12:25 PM,7/25/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56175,Pest - Quarterly Pest Control,Mason Lawlis,07/23/24 12:24 PM,8/17/24,Canceled,CC,12,100.00,100.00,4,400.00,No
56173,Pest - Quarterly Pest Control,Mason Lawlis,07/23/24 12:12 PM,7/25/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56174,Mosquito - Monthly,Josh Riley,07/23/24 12:11 PM,7/24/24,Serviced,CC,12,79.00,79.00,5,474.00,No
56172,Pest - Quarterly Pest Control,Charlie Cassidy,07/23/24 12:04 PM,7/24/24,Serviced,CC,12,100.00,100.00,4,400.00,No
56156,Pest - Tri-Annual Pest Control,James Bruce,07/22/24 07:59 PM,7/27/24,Serviced,CC,12,99.00,99.00,5,396.00,No
56156,Mosquito - Monthly,James Bruce,07/22/24 07:59 PM,8/9/24,Serviced,CC,12,75.00,75.00,7,375.00,No
56157,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 07:45 PM,7/24/24,Serviced,CC,12,149.00,149.00,5,596.00,No
56153,Mosquito - Monthly,David Mosse,07/22/24 07:38 PM,7/24/24,Serviced,CC,12,40.00,79.00,7,356.00,No
56152,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 07:27 PM,7/24/24,Serviced,CC,12,99.00,149.00,5,546.00,No
56151,Pest - Quarterly Pest Control,Josh Riley,07/22/24 07:22 PM,8/19/24,Canceled,CC,12,99.00,25.00,4,374.00,No
56150,Pest - Quarterly Pest Control,Malachi Ecker,07/22/24 07:20 PM,7/24/24,Serviced,CC,12,20.00,20.00,4,80.00,No
56111,Mosquito - Monthly,Josh Riley,07/22/24 07:13 PM,7/24/24,Canceled,CC,12,79.00,79.00,3,316.00,No
56148,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 07:12 PM,7/24/24,Serviced,CC,12,149.00,149.00,5,596.00,No
56145,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 07:04 PM,7/24/24,Serviced,CC,12,149.00,149.00,4,596.00,No
56141,Pest - Quarterly Pest Control,Mason Lawlis,07/22/24 06:55 PM,7/24/24,Serviced,CC,12,120.00,120.00,4,480.00,No
56139,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 06:44 PM,7/24/24,Serviced,CC,12,129.00,129.00,4,516.00,No
56135,Pest - Tri-Annual Pest Control,David Mosse,07/22/24 06:40 PM,7/24/24,Serviced,CC,12,100.00,100.00,5,400.00,No
56134,Pest - Quarterly Pest Control,Mason Lawlis,07/22/24 06:35 PM,7/24/24,Serviced,CC,12,120.00,120.00,4,480.00,No
56136,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 06:29 PM,7/24/24,Serviced,CC,12,75.00,75.00,4,300.00,No
56128,RBB - Rodent Bait Box,Jackson Buettner,07/22/24 06:20 PM,7/24/24,Serviced,CC,12,0.00,0.00,4,0.00,No
56123,Mosquito - Monthly,Jack Drephal,07/22/24 06:19 PM,7/24/24,Serviced,CC,12,70.00,70.00,7,350.00,No
56133,Pest - Quarterly Pest Control,Jackson Buettner,07/22/24 06:15 PM,7/24/24,Serviced,CC,12,20.00,100.00,4,320.00,No
56130,Mosquito - Monthly,John Hatz,07/22/24 06:08 PM,7/24/24,Canceled,CC,12,110.00,110.00,7,550.00,No
56128,Pest - Quarterly Pest Control,Jackson Buettner,07/22/24 06:06 PM,7/24/24,Serviced,CC,12,129.00,40.00,4,569.00,No
56127,Pest - Quarterly Pest Control,David Mosse,07/22/24 05:54 PM,7/24/24,Serviced,CC,12,130.00,130.00,4,520.00,No
56126,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 05:51 PM,7/23/24,Serviced,CC,12,129.00,129.00,4,516.00,No
56122,Pest - Quarterly Pest Control,Josh Riley,07/22/24 05:41 PM,7/23/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56119,Mosquito - Monthly,John Hatz,07/22/24 05:41 PM,7/24/24,Serviced,CC,12,75.00,75.00,7,375.00,No
56117,Pest - Quarterly Pest Control,David Mosse,07/22/24 05:37 PM,7/23/24,Serviced,CC,12,150.00,150.00,4,600.00,No
56116,Pest - Quarterly Pest Control,Mason Lawlis,07/22/24 05:36 PM,7/23/24,Serviced,CC,12,120.00,120.00,4,480.00,No
56118,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 05:33 PM,7/23/24,Serviced,CC,12,129.00,129.00,5,516.00,No
56115,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 05:27 PM,7/23/24,Serviced,CC,12,129.00,129.00,5,516.00,No
56107,Pest - Quarterly Pest Control,Jack Drephal,07/22/24 05:10 PM,7/23/24,Serviced,CC,12,130.00,130.00,4,520.00,No
56110,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 05:09 PM,7/23/24,Serviced,CC,12,129.00,129.00,5,516.00,No
56104,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 04:59 PM,7/23/24,Serviced,CC,12,99.00,129.00,4,486.00,No
56100,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 04:50 PM,7/23/24,Serviced,CC,12,129.00,129.00,5,516.00,No
56093,Pest - Quarterly Pest Control,Nick  Everesdyk,07/22/24 04:22 PM,7/23/24,Serviced,CC,12,149.00,149.00,4,596.00,No
56091,Pest - Tri-Annual Pest Control,Nick  Everesdyk,07/22/24 04:14 PM,7/23/24,Serviced,CC,12,95.00,95.00,5,380.00,No
56090,Pest - Tri-Annual Pest Control,Malachi Ecker,07/22/24 04:12 PM,7/23/24,Serviced,CC,12,100.00,100.00,5,400.00,No
56085,Pest - Tri-Annual Pest Control,Zander Zima,07/22/24 02:58 PM,7/23/24,Serviced,CC,12,100.00,100.00,3,400.00,No
56078,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 01:48 PM,7/23/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56079,Pest - Tri-Annual Pest Control,Charlie Cassidy,07/22/24 01:44 PM,7/23/24,Serviced,CC,12,100.00,100.00,3,400.00,No
56076,Pest - Quarterly Pest Control,Jack Drephal,07/22/24 01:32 PM,7/23/24,Canceled,CC,12,120.00,120.00,4,480.00,No
56077,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 01:32 PM,7/23/24,Serviced,CC,12,99.00,99.00,5,396.00,No
56071,Pest - Tri-Annual Pest Control,Jackson Buettner,07/22/24 01:16 PM,7/23/24,Serviced,CC,12,109.00,109.00,5,436.00,No
56068,Pest - Tri-Annual Pest Control,Luke Knudtson,07/22/24 01:09 PM,7/23/24,Serviced,CC,12,100.00,100.00,3,400.00,No
56065,RBB - Rodent Bait Box,Garrison Hinkens,07/22/24 01:03 PM,7/24/24,Serviced,CC,12,100.00,25.00,4,375.00,No
56058,Pest - Tri-Annual Pest Control,Luke Knudtson,07/22/24 12:49 PM,7/30/24,Serviced,CC,12,100.00,100.00,3,400.00,No
56060,Pest - Tri-Annual Pest Control,Malachi Ecker,07/22/24 12:40 PM,7/23/24,Serviced,CC,12,100.00,100.00,5,400.00,No
56056,Pest - Quarterly Pest Control,Josh Riley,07/22/24 12:31 PM,7/24/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56053,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 12:18 PM,7/24/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56051,Pest - Quarterly Pest Control,Garrison Hinkens,07/22/24 12:08 PM,7/24/24,Serviced,CC,12,99.00,99.00,4,396.00,No
56001,L Fall Core Aeration and Overseeding,Jackson Buettner,07/19/24 07:09 PM,9/3/24,Canceled,CC,12,199.97,0.00,0,199.97,No
56001,L Grub Control,Jackson Buettner,07/19/24 07:09 PM,8/31/24,Canceled,CC,12,100.00,0.00,0,100.00,No
56001,L FERT TEMP,Jackson Buettner,07/19/24 07:09 PM,8/31/24,Canceled,CC,12,60.00,60.00,6,300.00,No
56001,Fertilization,Jackson Buettner,07/19/24 09:25 AM,8/18/24,Canceled,CC,12,N/A,N/A,5,300.00,Yes
55922,Pest - Quarterly Pest Control,Malachi Ecker,07/18/24 06:40 PM,7/19/24,Serviced,CC,12,100.00,100.00,4,400.00,No
55834,Mosquito - Monthly,Malachi Ecker,07/17/24 07:51 PM,7/19/24,Serviced,CC,12,79.00,79.00,7,395.00,No
55666,Pest - Tri-Annual Pest Control,Malachi Ecker,07/16/24 01:50 PM,7/19/24,Canceled,CC,12,100.00,100.00,5,400.00,No
55617,Mosquito - Monthly,Malachi Ecker,07/15/24 09:06 PM,7/16/24,Canceled,No,12,80.00,80.00,7,400.00,No
55579,Pest - Tri-Annual Pest Control,Malachi Ecker,07/15/24 02:48 PM,7/16/24,Serviced,CC,12,100.00,100.00,5,400.00,No
55546,Pest - Tri-Annual Pest Control,Malachi Ecker,07/15/24 12:34 PM,7/23/24,Serviced,CC,12,129.00,129.00,5,516.00,No
55513,Pest - Tri-Annual Pest Control,Jackson Buettner,07/15/24 07:22 AM,7/16/24,Serviced,CC,12,99.00,99.00,5,396.00,No
55108,Pest - Tri-Annual Pest Control,Jackson Buettner,07/09/24 09:30 PM,7/16/24,Serviced,CC,12,129.00,129.00,5,516.00,No
55105,RBB - Rodent Bait Box,Jackson Buettner,07/09/24 09:17 PM,7/23/24,Serviced,CC,12,0.00,30.00,4,90.00,No
55105,Pest - Quarterly Pest Control,Jackson Buettner,07/09/24 09:17 PM,7/11/24,Serviced,CC,12,30.00,120.00,4,390.00,No
55097,Pest - Tri-Annual Pest Control,Kha Vang,07/09/24 07:13 PM,7/11/24,Serviced,CC,12,99.00,99.00,5,396.00,No
55080,Pest - Tri-Annual Pest Control,Jackson Buettner,07/09/24 06:21 PM,7/16/24,Serviced,CC,12,129.00,129.00,5,516.00,No
55040,Pest - Tri-Annual Pest Control,Jackson Buettner,07/09/24 02:50 PM,7/11/24,Serviced,CC,12,129.00,129.00,5,516.00,No
55027,Pest - Tri-Annual Pest Control,Graham Buettner,07/09/24 01:55 PM,7/11/24,Serviced,CC,12,99.00,99.00,5,396.00,No
54930,Pest - Tri-Annual Pest Control,Jackson Buettner,07/08/24 04:47 PM,7/11/24,Serviced,CC,12,129.00,129.00,3,516.00,No
54921,Pest - Tri-Annual Pest Control,Jackson Buettner,07/08/24 03:13 PM,7/11/24,Serviced,CC,12,129.00,129.00,3,516.00,No
54920,Pest - Tri-Annual Pest Control,Jackson Buettner,07/08/24 03:00 PM,7/11/24,Serviced,CC,12,129.00,129.00,3,516.00,No
54908,Pest - Tri-Annual Pest Control,Kha Vang,07/08/24 01:57 PM,7/11/24,Serviced,CC,12,110.00,110.00,5,440.00,No
54880,Pest - Quarterly Pest Control,Kha Vang,07/08/24 11:19 AM,7/16/24,Serviced,CC,12,119.00,119.00,4,476.00,No
23010,Pest - Quarterly Pest Control,Jackson Buettner,07/08/24 10:06 AM,7/16/24,Serviced,CC,12,129.00,129.00,4,516.00,No
54861,RBB - Rodent Bait Box,Jackson Buettner,07/06/24 01:35 PM,7/8/24,Serviced,CC,12,0.00,0.00,4,0.00,No
54861,Pest - Quarterly Pest Control,Jackson Buettner,07/06/24 01:34 PM,7/8/24,Serviced,CC,12,120.00,120.00,4,480.00,No
54861,L Fall Core Aeration and Overseeding,Jackson Buettner,07/06/24 01:34 PM,9/9/24,Pending,CC,12,425.00,0.00,0,425.00,No
54861,L FERT TEMP,Jackson Buettner,07/06/24 01:34 PM,9/9/24,Canceled,CC,12,50.00,100.00,5,450.00,No
54860,Mosquito - Monthly,Jackson Buettner,07/06/24 11:40 AM,7/8/24,Serviced,CC,12,29.99,75.00,6,329.99,No
54859,P Organic Badger Service Plan,Jackson Buettner,07/06/24 11:29 AM,7/8/24,Serviced,CC,12,10.00,10.00,2,30.00,No
54859,Pest - Tri-Annual Pest Control,Jackson Buettner,07/06/24 11:28 AM,7/8/24,Serviced,CC,12,120.00,120.00,3,480.00,No
54859,Mosquito - Monthly,Jackson Buettner,07/06/24 11:28 AM,7/8/24,Serviced,CC,12,29.99,70.00,6,309.99,No
54861,Fertilization,Jackson Buettner,07/06/24 10:44 AM,8/12/24,Serviced,CC,12,N/A,N/A,5,450.00,Yes
54827,Pest - Tri-Annual Pest Control,Nick  Everesdyk,07/05/24 11:59 AM,7/8/24,Serviced,CC,12,109.00,109.00,4,436.00,No
54818,Pest - Quarterly Pest Control,Nick  Everesdyk,07/03/24 10:12 PM,7/5/24,Canceled,CC,12,129.00,129.00,4,516.00,No
23316,Mosquito - Monthly,Josh Riley,07/03/24 04:25 PM,7/10/24,Serviced,CC,12,89.00,89.00,5,534.00,No
54794,Mosquito - Monthly,Jackson Buettner,07/03/24 04:15 PM,7/31/24,Serviced,CC,12,29.99,69.99,4,239.96,No
54794,Pest - Tri-Annual Pest Control,Jackson Buettner,07/03/24 04:12 PM,7/11/24,Serviced,CC,12,99.00,99.00,4,396.00,No
54790,Pest - Tri-Annual Pest Control,Jackson Buettner,07/03/24 03:50 PM,7/11/24,Serviced,CC,12,99.00,99.00,4,396.00,No
54765,Mosquito - Monthly,Jackson Buettner,07/03/24 01:06 PM,7/11/24,Serviced,CC,12,29.00,89.00,6,385.00,No
54765,Pest - Tri-Annual Pest Control,Jackson Buettner,07/03/24 01:05 PM,7/11/24,Serviced,CC,12,129.00,129.00,3,516.00,No
54757,Mosquito - Monthly,Jackson Buettner,07/03/24 12:43 PM,7/3/24,Serviced,CC,12,29.99,79.00,6,345.99,No
54757,Pest - Quarterly Pest Control,Jackson Buettner,07/03/24 12:39 PM,7/3/24,Serviced,CC,12,129.00,129.00,4,516.00,No
54709,Pest - Quarterly Pest Control,Nick  Everesdyk,07/02/24 03:38 PM,7/8/24,Serviced,CC,12,120.00,120.00,4,480.00,No
54700,Pest - Tri-Annual Pest Control,Kha Vang,07/02/24 02:06 PM,7/11/24,Serviced,CC,12,120.00,120.00,4,480.00,No
